N,P,K,temperature,humidity,ph,rainfall,label,Total_NPK,N_P_ratio,N_K_ratio,P_K_ratio
103,72,51,26.12643374,81.81365007,6.099478745,104.4812858,banana,226,1.4305555555555556,2.019607843137255,1.411764705882353
92,75,45,29.01207743,77.95192527,5.6744033589999985,90.43495443,banana,212,1.2266666666666666,2.0444444444444443,1.6666666666666667
93,85,49,27.96799119,79.28625709,5.694243847,119.4765557,banana,227,1.0941176470588236,1.8979591836734695,1.7346938775510203
120,87,52,28.0764455,76.05522115,5.905494703,118.99235729999998,banana,259,1.3793103448275863,2.3076923076923075,1.6730769230769231
108,72,46,25.16278237,84.97849241,6.110844721,90.94554618,banana,226,1.5,2.347826086956522,1.565217391304348
105,88,54,25.78749808,84.51194224,6.020445317,114.2005455,banana,247,1.1931818181818181,1.9444444444444444,1.6296296296296295
98,79,50,25.34119774,84.47321314,6.435917308,91.06493353,banana,227,1.240506329113924,1.96,1.58
111,88,55,29.44795403,78.34971537,5.505393832999999,96.45042585,banana,254,1.2613636363636365,2.018181818181818,1.6
97,74,45,26.47522633,78.51833782,5.677719902000001,113.1161095,banana,216,1.3108108108108107,2.1555555555555554,1.6444444444444444
95,82,48,27.39489579,83.31172003,5.719014989,92.78133617,banana,225,1.1585365853658536,1.9791666666666667,1.7083333333333333
89,91,55,25.08347445,80.26173100000003,6.275572297999999,94.32961456,banana,235,0.978021978021978,1.6181818181818182,1.6545454545454545
89,85,55,26.671983500000003,76.48541655,6.275384607,91.73358569,banana,229,1.0470588235294118,1.6181818181818182,1.5454545454545454
118,88,51,25.44926208,79.49221962,6.201911642000001,100.6619171,banana,257,1.3409090909090908,2.3137254901960786,1.7254901960784315
101,92,45,28.22776705,80.64303840000002,5.758054257,98.00403016,banana,238,1.0978260869565217,2.2444444444444445,2.0444444444444443
99,92,47,28.127950899999995,77.48247073,6.3239336470000005,103.5045395,banana,238,1.076086956521739,2.106382978723404,1.9574468085106382
82,77,46,28.9470467,82.1888998,5.901100841,95.83016448,banana,205,1.0649350649350648,1.7826086956521738,1.673913043478261
90,86,55,27.96236771,84.15403614,5.644486582000001,97.55986676,banana,231,1.0465116279069768,1.6363636363636365,1.5636363636363637
95,88,52,28.00316034,78.90085998,6.235461772000001,94.68180316,banana,235,1.0795454545454546,1.8269230769230769,1.6923076923076923
104,73,46,29.1400919,80.1190228,6.28236237,90.45142867,banana,223,1.4246575342465753,2.260869565217391,1.5869565217391304
102,73,52,27.9122104,83.36307683,6.356090905,90.24211529,banana,227,1.3972602739726028,1.9615384615384615,1.4038461538461537
100,74,52,25.43480512,81.53977797,5.837258235,96.47800391,banana,226,1.3513513513513513,1.9230769230769231,1.4230769230769231
94,89,48,28.55980972,84.51602322,5.653437902,111.0843029,banana,231,1.0561797752808988,1.9583333333333333,1.8541666666666667
99,70,46,26.59580783,82.99556744,5.727469947,100.5123341,banana,215,1.4142857142857144,2.152173913043478,1.5217391304347827
112,87,48,27.19711623,77.39706290000002,6.200111067999999,99.46950465,banana,247,1.2873563218390804,2.3333333333333335,1.8125
117,82,45,25.29391516,79.29122198,5.614471478,105.4220251,banana,244,1.4268292682926829,2.6,1.8222222222222222
96,86,51,29.90888522,76.98740841,6.257369799,91.99964712,banana,233,1.1162790697674418,1.8823529411764706,1.6862745098039216
113,85,45,27.94972463,76.63713353,6.037430836,109.0921631,banana,243,1.3294117647058823,2.511111111111111,1.8888888888888888
105,93,46,25.01018457,78.76260938,5.760457558,108.3690513,banana,244,1.1290322580645162,2.282608695652174,2.0217391304347827
85,89,51,29.21144871,84.70189923,6.1581644220000005,108.5501443,banana,225,0.9550561797752809,1.6666666666666667,1.7450980392156863
108,94,47,27.35911627,84.54625006,6.387431382999999,90.81250457,banana,249,1.148936170212766,2.297872340425532,2.0
92,81,52,28.0106804,76.52808057,5.891413895,103.7040783,banana,225,1.1358024691358024,1.7692307692307692,1.5576923076923077
110,71,54,28.67208915,82.20793613,5.725418961,94.37987496,banana,235,1.5492957746478873,2.037037037037037,1.3148148148148149
82,75,55,27.34585147,78.48738349999998,6.281069505,92.15524332,banana,212,1.0933333333333333,1.490909090909091,1.3636363636363635
117,81,53,29.50704598,78.20585613,5.507641777999999,98.12565829,banana,251,1.4444444444444444,2.207547169811321,1.528301886792453
2,40,27,29.73770045,47.54885174,5.954626604,90.09586854,mango,69,0.05,0.07407407407407407,1.4814814814814814
39,24,31,33.55695561,53.72979826,4.757114897,98.67527561,mango,94,1.625,1.2580645161290323,0.7741935483870968
21,26,27,27.00315545,47.67525434,5.6995869720000005,95.85118326,mango,74,0.8076923076923077,0.7777777777777778,0.9629629629629629
25,22,25,33.56150184,45.53556603,5.977413802999999,95.70525913,mango,72,1.1363636363636365,1.0,0.88
0,21,32,35.89855625,54.25964196,6.430139436,92.19721736,mango,53,0.0,0.0,0.65625
20,19,35,34.17719782,50.62161586,6.113935087000001,98.00687989,mango,74,1.0526315789473684,0.5714285714285714,0.5428571428571428
19,21,34,30.01592643,53.19212381,5.074272692,97.72843182,mango,74,0.9047619047619048,0.5588235294117647,0.6176470588235294
18,17,31,31.74592134,45.16127859,5.667507706,93.75441586,mango,66,1.0588235294117647,0.5806451612903226,0.5483870967741935
11,36,33,35.99009679,52.22780489,5.978634285,95.3713484,mango,80,0.3055555555555556,0.3333333333333333,1.0909090909090908
30,28,30,31.86641378,52.19331595,5.064613314,98.46768642,mango,88,1.0714285714285714,1.0,0.9333333333333333
18,19,27,27.75518664,52.34605806,4.772385986000001,94.11213345,mango,64,0.9473684210526315,0.6666666666666666,0.7037037037037037
23,23,27,34.72413192,51.4271781,5.161148592,97.31258083,mango,73,1.0,0.8518518518518519,0.8518518518518519
37,30,34,27.53907547,53.63549533,6.797779227,99.35408185,mango,101,1.2333333333333334,1.088235294117647,0.8823529411764706
11,27,30,27.69637763,48.56224879999999,6.39474303,89.85646496,mango,68,0.4074074074074074,0.36666666666666664,0.9
12,19,31,27.25373364,52.66319725,5.566704378,91.87312479,mango,62,0.631578947368421,0.3870967741935484,0.6129032258064516
3,28,33,30.33723921,48.88704844,5.755049971,94.42850522,mango,64,0.10714285714285714,0.09090909090909091,0.8484848484848485
37,38,32,31.85744939,45.53106268,5.417340525,91.55845821,mango,107,0.9736842105263158,1.15625,1.1875
26,37,30,35.39986338,49.45962621,6.1661738339999985,97.41054011,mango,93,0.7027027027027027,0.8666666666666667,1.2333333333333334
14,18,30,29.80747243,52.13797867,5.191265116,95.74606104,mango,62,0.7777777777777778,0.4666666666666667,0.6
40,16,35,34.16438906,54.16482251,4.954739564,98.33351125,mango,91,2.5,1.1428571428571428,0.45714285714285713
4,20,25,28.93270187,47.94053996,5.664587011,99.9834242,mango,49,0.2,0.16,0.8
36,25,33,27.98392787,53.33018851,5.548584852,99.61465679,mango,94,1.44,1.0909090909090908,0.7575757575757576
30,17,31,31.20478173,54.49960506,6.804437106,94.62954663,mango,78,1.7647058823529411,0.967741935483871,0.5483870967741935
28,37,28,32.13409675,50.52559148,6.097869767000001,98.63333684,mango,93,0.7567567567567568,1.0,1.3214285714285714
38,15,30,28.91862016,48.13974548,5.075504537,97.01331604,mango,83,2.533333333333333,1.2666666666666666,0.5
12,37,30,31.09779147,47.41196659,4.546466109,90.28624348,mango,79,0.32432432432432434,0.4,1.2333333333333334
38,19,31,34.73823882,49.08864345,5.855119267999999,90.65022183,mango,88,2.0,1.2258064516129032,0.6129032258064516
8,33,29,29.98080499,49.48613279,6.442393461,91.82271568,mango,70,0.24242424242424243,0.27586206896551724,1.1379310344827587
15,27,28,33.80398664,46.12866113,4.507523551,90.82549241,mango,70,0.5555555555555556,0.5357142857142857,0.9642857142857143
34,16,25,30.07202564,50.96040505,6.10729559,92.09609766,mango,75,2.125,1.36,0.64
11,36,31,27.92063282,51.77965917,6.47544932,100.2585673,mango,78,0.3055555555555556,0.3548387096774194,1.1612903225806452
33,29,34,31.40948821,49.21729127,6.8329795089999985,92.99739415,mango,96,1.1379310344827587,0.9705882352941176,0.8529411764705882
12,31,26,35.7877738,51.94190321,5.395275719,100.2160615,mango,69,0.3870967741935484,0.46153846153846156,1.1923076923076923
12,34,28,33.36140093,45.02236377,6.13526938,98.81596545,mango,74,0.35294117647058826,0.42857142857142855,1.2142857142857142
5,16,31,35.96054636,48.69677802,4.555688532,98.00644238,mango,52,0.3125,0.16129032258064516,0.5161290322580645
1,30,29,28.33333307,51.39586505,6.4341977560000005,91.67241761,mango,60,0.03333333333333333,0.034482758620689655,1.0344827586206897
16,35,31,32.27652024,50.19368841,5.316875978000001,95.99487068,mango,82,0.45714285714285713,0.5161290322580645,1.1290322580645162
35,18,26,31.99490489,50.84881347,5.279388967,97.38741498,mango,79,1.9444444444444444,1.3461538461538463,0.6923076923076923
4,40,26,27.58258929,48.56916221,6.720041791,95.8445641,mango,70,0.1,0.15384615384615385,1.5384615384615385
9,29,34,29.38471637,45.88744691,5.72742254,100.8124659,mango,72,0.3103448275862069,0.2647058823529412,0.8529411764705882
2,38,33,32.38697531,53.2328243,4.691396195,90.21633216,mango,73,0.05263157894736842,0.06060606060606061,1.1515151515151516
26,32,32,30.91471455,49.92963856,6.810186079,90.14047759,mango,90,0.8125,0.8125,1.0
34,38,31,35.37775595,45.58110023,6.454045329,97.41586402,mango,103,0.8947368421052632,1.096774193548387,1.2258064516129032
5,32,33,32.32362177,52.58967710000001,5.842763773,93.36718816,mango,70,0.15625,0.15151515151515152,0.9696969696969697
31,29,26,28.22373428,47.40519056,5.024124683999999,97.76832322,mango,86,1.0689655172413792,1.1923076923076923,1.1153846153846154
34,34,35,27.27433181,47.16808054,6.422710539,95.257992,mango,103,1.0,0.9714285714285714,0.9714285714285714
36,19,32,27.10710832,50.70880979,4.94295037,92.37238878,mango,87,1.894736842105263,1.125,0.59375
7,17,26,34.89226666,48.75613373,6.414526606,91.63074547,mango,50,0.4117647058823529,0.2692307692307692,0.6538461538461539
38,15,27,33.7462686,48.50387598,6.777788126,92.26439205,mango,80,2.533333333333333,1.4074074074074074,0.5555555555555556
5,19,25,27.351105600000004,54.43945147,6.441328044,96.27792547,mango,49,0.2631578947368421,0.2,0.76
37,36,26,32.89300162,52.61323969,4.650536197,94.49161372,mango,99,1.0277777777777777,1.4230769230769231,1.3846153846153846
21,31,32,35.38598705,51.42664176,5.254532213,90.29643888,mango,84,0.6774193548387096,0.65625,0.96875
37,36,27,27.552973600000005,47.90859131,5.910634533,90.40332704,mango,100,1.0277777777777777,1.3703703703703705,1.3333333333333333
23,23,30,32.82141065,47.45553843,4.755273631000001,90.89173106,mango,76,1.0,0.7666666666666667,0.7666666666666667
36,26,26,30.17294105,51.0845903,6.814630246,95.23444287,mango,88,1.3846153846153846,1.3846153846153846,1.0
24,33,35,29.26382931,54.82257868,5.342866119,100.7586226,mango,92,0.7272727272727273,0.6857142857142857,0.9428571428571428
26,18,30,32.06097197,51.08494181,6.3362346239999985,96.59816497,mango,74,1.4444444444444444,0.8666666666666667,0.6
22,17,26,28.69818144,47.71875722,4.754435025,99.642454,mango,65,1.2941176470588236,0.8461538461538461,0.6538461538461539
11,34,32,29.14305008,49.40983294,6.831706773,97.55155537,mango,77,0.3235294117647059,0.34375,1.0625
29,35,28,28.347161100000005,53.53903102,6.9674177660000005,90.40260445,mango,92,0.8285714285714286,1.0357142857142858,1.25
22,28,26,27.67256197,45.41692012,4.947683034,92.84991507,mango,76,0.7857142857142857,0.8461538461538461,1.0769230769230769
23,24,32,28.1218093,46.16888595,5.630619901,93.30247448,mango,79,0.9583333333333334,0.71875,0.75
1,35,34,30.79375683,46.69536813,6.27339822,92.21318555,mango,70,0.02857142857142857,0.029411764705882353,1.0294117647058822
2,24,34,28.89409382,54.80750249,6.472774648,94.76322976,mango,60,0.08333333333333333,0.058823529411764705,0.7058823529411765
39,37,25,33.33024826,45.61143594,6.953246506,98.28583013,mango,101,1.054054054054054,1.56,1.48
15,36,27,27.78912455,53.96886679,5.6437102160000014,91.01152997,mango,78,0.4166666666666667,0.5555555555555556,1.3333333333333333
3,18,31,31.65333432,48.20662669,6.392313972999999,91.09745581,mango,52,0.16666666666666666,0.0967741935483871,0.5806451612903226
8,38,32,29.75150773,46.73723302,4.981816523,91.405983,mango,78,0.21052631578947367,0.25,1.1875
33,31,34,31.32995611,50.22287593,5.421265282999999,89.78216168,mango,98,1.064516129032258,0.9705882352941176,0.9117647058823529
14,29,32,35.63627319,48.97047762,6.942520105,97.51952041,mango,75,0.4827586206896552,0.4375,0.90625
18,20,26,31.66524687,51.98594645,5.435840509,89.98024312,mango,64,0.9,0.6923076923076923,0.7692307692307693
9,21,32,32.26935342,53.56092806,5.870116071,95.94035356,mango,62,0.42857142857142855,0.28125,0.65625
20,30,27,27.81005614,51.59445462,4.74910393,95.89898581,mango,77,0.6666666666666666,0.7407407407407407,1.1111111111111112
9,38,25,34.58561471,50.34035336,5.497946899,100.3060719,mango,72,0.23684210526315788,0.36,1.52
26,24,34,31.27180992,52.23810152,6.811291098,89.74409017,mango,84,1.0833333333333333,0.7647058823529411,0.7058823529411765
31,36,29,33.93679864,52.72170281,6.460542749,97.4611918,mango,96,0.8611111111111112,1.0689655172413792,1.2413793103448276
14,18,35,31.09154239,47.02058367,4.791146778,91.46664318,mango,67,0.7777777777777778,0.4,0.5142857142857142
40,16,35,31.89356292,49.02450149,6.4841522000000005,89.59371481,mango,91,2.5,1.1428571428571428,0.45714285714285713
28,27,34,32.45465292,50.69693751,6.526654345,95.04871605,mango,89,1.037037037037037,0.8235294117647058,0.7941176470588235
0,17,30,35.47478322,47.97230503,6.279133738,97.79072474,mango,47,0.0,0.0,0.5666666666666667
1,29,29,27.32961444,49.30347234,6.052026047000001,93.53197359,mango,59,0.034482758620689655,0.034482758620689655,1.0
2,36,31,30.90225239,49.95955487,5.73171945,91.77522598,mango,69,0.05555555555555555,0.06451612903225806,1.1612903225806452
12,27,26,29.09382275,45.5661059,5.32307197,96.23520043,mango,65,0.4444444444444444,0.46153846153846156,1.0384615384615385
7,28,35,30.02086169,46.78393776,4.66910839,96.63721027,mango,70,0.25,0.2,0.8
0,36,26,34.13072188,51.25786185,5.101206389,96.38808001,mango,62,0.0,0.0,1.3846153846153846
26,35,31,33.44619894,53.05980465,5.339556562,98.05089394,mango,92,0.7428571428571429,0.8387096774193549,1.1290322580645162
27,21,30,35.3915464,52.48823147,5.061081874,91.22881052,mango,78,1.2857142857142858,0.9,0.7
22,38,31,31.53356352,53.06009323,5.8211060360000015,98.57025046,mango,91,0.5789473684210527,0.7096774193548387,1.2258064516129032
22,18,31,30.764551500000003,47.93791463,5.956027059,90.38503469,mango,71,1.2222222222222223,0.7096774193548387,0.5806451612903226
28,23,28,30.01821337,50.09831810000001,5.676032581,96.08745082,mango,79,1.2173913043478262,1.0,0.8214285714285714
7,31,27,31.32863689,47.59319575,6.524114355,94.67344737,mango,65,0.22580645161290322,0.25925925925925924,1.1481481481481481
29,34,26,33.88004781,54.39416048,6.2739536760000005,89.29147581,mango,89,0.8529411764705882,1.1153846153846154,1.3076923076923077
8,37,33,28.07802689,54.9640534,6.128167757000001,97.45373619,mango,78,0.21621621621621623,0.24242424242424243,1.121212121212121
39,16,27,35.53845018,52.94641947,4.934964765,91.54560427,mango,82,2.4375,1.4444444444444444,0.5925925925925926
40,24,25,28.70595247,50.44030129,5.445008416,95.8946444,mango,89,1.6666666666666667,1.6,0.96
19,38,26,31.48451729,48.77926304,4.525722333,93.17221967,mango,83,0.5,0.7307692307692307,1.4615384615384615
21,21,30,27.69819273,51.41593238,5.403908327999999,100.7720705,mango,72,1.0,0.7,0.7
22,18,33,30.41235793,52.48100602,6.621623545,93.92375879,mango,73,1.2222222222222223,0.6666666666666666,0.5454545454545454
31,20,30,32.17752026,54.01352682,6.207495815,91.88766069,mango,81,1.55,1.0333333333333334,0.6666666666666666
18,26,31,32.611261400000004,47.74916499,5.418475257000001,91.10190759,mango,75,0.6923076923076923,0.5806451612903226,0.8387096774193549
24,130,195,29.99677232,81.54156612,6.112305667,67.12534492,grapes,349,0.18461538461538463,0.12307692307692308,0.6666666666666666
13,144,204,30.7280404,82.42614055,6.092241627000001,68.38135469,grapes,361,0.09027777777777778,0.06372549019607843,0.7058823529411765
22,123,205,32.44577836,83.88504863,5.896343436,68.73932528,grapes,350,0.17886178861788618,0.1073170731707317,0.6
36,125,196,37.46566825,80.65968681,6.15526103,66.83872293,grapes,357,0.288,0.1836734693877551,0.6377551020408163
24,131,196,22.03296178,83.74372787,5.732453638,65.34440794,grapes,351,0.183206106870229,0.12244897959183673,0.6683673469387755
2,123,198,39.64851881,82.21079946,6.253034534,70.39906054,grapes,323,0.016260162601626018,0.010101010101010102,0.6212121212121212
35,140,197,16.77557314,82.75241875,6.106190557000001,66.76285469,grapes,372,0.25,0.17766497461928935,0.7106598984771574
11,122,195,12.14190714,83.56812483,5.647202395,69.63122027,grapes,328,0.09016393442622951,0.05641025641025641,0.6256410256410256
6,123,203,12.7567962,81.62497448,6.130310493,66.77844567,grapes,332,0.04878048780487805,0.029556650246305417,0.6059113300492611
17,134,204,39.04071989,80.18393287,6.499604931,73.88467027,grapes,355,0.12686567164179105,0.08333333333333333,0.6568627450980392
25,130,197,39.70772192,82.68593454,5.554831977,74.91506217,grapes,352,0.19230769230769232,0.12690355329949238,0.6598984771573604
27,145,205,9.467960445,82.29335466,5.800242694,66.02765219,grapes,377,0.18620689655172415,0.13170731707317074,0.7073170731707317
9,122,201,29.58748357,80.91934392,5.570290539,68.06417307,grapes,332,0.07377049180327869,0.04477611940298507,0.6069651741293532
16,139,203,17.82803682,80.96093443,6.27564088,65.84748763,grapes,358,0.11510791366906475,0.07881773399014778,0.6847290640394089
32,141,204,8.825674745,82.89753705,5.536645599,67.235765,grapes,377,0.22695035460992907,0.1568627450980392,0.6911764705882353
22,138,195,27.83487131,83.51444973,6.208196881,73.02882766,grapes,355,0.15942028985507245,0.11282051282051282,0.7076923076923077
31,144,202,11.02105378,80.55557235,5.870600622,68.23963161,grapes,377,0.2152777777777778,0.15346534653465346,0.7128712871287128
3,136,205,17.5862944,80.84806564,6.334771461,71.40654520000002,grapes,344,0.022058823529411766,0.014634146341463415,0.6634146341463415
28,122,197,19.89363946,82.73366439,5.856575335,69.66256816,grapes,347,0.22950819672131148,0.14213197969543148,0.6192893401015228
4,136,204,29.93707596,81.77713468,5.898944282,65.52279323,grapes,344,0.029411764705882353,0.0196078431372549,0.6666666666666666
39,145,201,36.73126647,80.58931938,5.775600435,72.24230804,grapes,385,0.2689655172413793,0.19402985074626866,0.7213930348258707
38,132,197,20.42094753,81.54185044,5.931101816,66.93065667,grapes,367,0.2878787878787879,0.19289340101522842,0.6700507614213198
36,133,198,25.51939719,83.98351748,6.2286454,69.17281221,grapes,367,0.2706766917293233,0.18181818181818182,0.6717171717171717
25,121,201,30.50734778,82.71775569,5.594240602999999,70.08200379,grapes,347,0.2066115702479339,0.12437810945273632,0.6019900497512438
15,125,199,18.426993600000007,80.55625868,5.569230319,69.75734306,grapes,339,0.12,0.07537688442211055,0.628140703517588
24,140,205,12.087022,83.59398734,5.93202852,68.66813363,grapes,369,0.17142857142857143,0.11707317073170732,0.6829268292682927
13,132,203,23.60115364,82.48336987,6.423216506,73.23901752,grapes,348,0.09848484848484848,0.06403940886699508,0.6502463054187192
5,126,197,12.80000387,81.20876367,6.417500829,67.10439401,grapes,328,0.03968253968253968,0.025380710659898477,0.6395939086294417
30,120,200,38.06099482,82.24729637,6.234904253,65.70148216,grapes,350,0.25,0.15,0.6
23,142,197,39.06555518,82.03812973,6.000573725,69.30772897,grapes,362,0.1619718309859155,0.116751269035533,0.7208121827411168
26,135,203,33.78372897,81.16314317,5.6851027689999984,74.53557341,grapes,364,0.1925925925925926,0.12807881773399016,0.6650246305418719
7,126,203,16.76201707,82.00335557,5.662140095,73.28712806,grapes,336,0.05555555555555555,0.034482758620689655,0.6206896551724138
32,139,198,35.89307536,82.66850729,6.358186848,66.53946559,grapes,369,0.2302158273381295,0.16161616161616163,0.702020202020202
9,141,202,21.01245395,81.17931863,6.119495295,66.38448261,grapes,352,0.06382978723404255,0.04455445544554455,0.698019801980198
20,142,196,10.89875873,80.01639435,6.207600782999999,68.69420397,grapes,358,0.14084507042253522,0.10204081632653061,0.7244897959183674
32,129,201,16.36251869,83.00471609,6.48754639,71.55665483,grapes,362,0.24806201550387597,0.15920398009950248,0.6417910447761194
3,134,199,20.28370163,81.32235739,5.81717753,71.06611222,grapes,336,0.022388059701492536,0.01507537688442211,0.6733668341708543
38,138,204,25.11108456,83.25447587,6.325480034,73.01026829,grapes,380,0.2753623188405797,0.18627450980392157,0.6764705882352942
14,131,198,33.4641162,83.86742974,5.562790949,67.92204319,grapes,343,0.10687022900763359,0.0707070707070707,0.6616161616161617
20,122,204,11.7976469,80.86325389,6.487369687,65.06962486,grapes,346,0.16393442622950818,0.09803921568627451,0.5980392156862745
40,126,201,11.36300891,80.03100049,6.116982944,71.18289431,grapes,367,0.31746031746031744,0.19900497512437812,0.6268656716417911
36,128,204,25.23542319,80.68700527,5.695792761,67.03840888,grapes,368,0.28125,0.17647058823529413,0.6274509803921569
11,132,197,15.99050693,81.23966573,5.7343170070000005,74.40198861,grapes,340,0.08333333333333333,0.05583756345177665,0.6700507614213198
0,137,195,22.4359017,80.18612085,6.329499832000001,65.3973168,grapes,332,0.0,0.0,0.7025641025641025
19,123,200,34.76086052,81.03544763,6.167013532,65.70430027,grapes,342,0.15447154471544716,0.095,0.615
31,136,197,31.11047251,83.34010951,5.653776057999999,71.43001582,grapes,364,0.22794117647058823,0.15736040609137056,0.6903553299492385
4,134,200,28.57828803,80.95628959,5.840256272,73.34232097,grapes,338,0.029850746268656716,0.02,0.67
39,139,201,41.18664903,81.01783402,5.5399808120000005,68.68895899,grapes,379,0.2805755395683453,0.19402985074626866,0.6915422885572139
8,127,196,27.02766138,83.17093908,5.833302165,70.95666003,grapes,331,0.06299212598425197,0.04081632653061224,0.6479591836734694
39,138,203,21.19339319,82.33098331,6.399433771,74.62834921,grapes,380,0.2826086956521739,0.1921182266009852,0.6798029556650246
32,120,204,10.38004759,83.44518113,6.138958698,67.39173790000001,grapes,356,0.26666666666666666,0.1568627450980392,0.5882352941176471
12,142,203,31.3115978,82.56407013,5.972850837999999,65.01095312,grapes,357,0.08450704225352113,0.059113300492610835,0.6995073891625616
8,133,195,20.46657776,80.97598029,6.456079585,71.29813872,grapes,336,0.06015037593984962,0.041025641025641026,0.6820512820512821
8,139,199,29.36947679,81.53996362,6.3364266670000005,66.13442813,grapes,346,0.05755395683453238,0.04020100502512563,0.6984924623115578
21,134,202,10.72302459,80.02130636,6.425419926,65.29821120000001,grapes,357,0.15671641791044777,0.10396039603960396,0.6633663366336634
40,140,195,14.97846952,80.49979873,6.2943956760000015,71.63437433,grapes,375,0.2857142857142857,0.20512820512820512,0.717948717948718
39,127,202,15.3246651,81.67215994,6.477768039,71.60102999,grapes,368,0.30708661417322836,0.19306930693069307,0.6287128712871287
19,120,195,18.73932187,81.12109244,5.931538447,73.55807954,grapes,334,0.15833333333333333,0.09743589743589744,0.6153846153846154
21,139,201,19.3642553,83.36094029,5.980598579,67.15094741,grapes,361,0.1510791366906475,0.1044776119402985,0.6915422885572139
17,136,195,41.20733624,81.61051026,6.389783283,65.90227462,grapes,348,0.125,0.08717948717948718,0.6974358974358974
33,139,203,33.34214482,82.51034633,5.693287415,70.68098614,grapes,375,0.23741007194244604,0.1625615763546798,0.6847290640394089
22,133,201,23.81995682,80.12211649,6.00299607,67.27398640000001,grapes,356,0.16541353383458646,0.10945273631840796,0.6616915422885572
32,130,196,40.66012294,81.24995984,6.372959542,74.03030056,grapes,358,0.24615384615384617,0.16326530612244897,0.6632653061224489
37,135,205,11.82768186,80.2827185,5.5109248489999985,74.10225057,grapes,377,0.2740740740740741,0.18048780487804877,0.6585365853658537
15,140,195,13.28504331,83.54193816,5.69945282,65.80006004,grapes,350,0.10714285714285714,0.07692307692307693,0.717948717948718
39,132,196,35.83089092,83.32560104,5.778594403,73.67984885,grapes,367,0.29545454545454547,0.1989795918367347,0.673469387755102
40,121,199,26.18159716,81.03886263,6.315586313,66.05911698,grapes,360,0.3305785123966942,0.20100502512562815,0.6080402010050251
40,132,202,24.57558351,80.70695797,5.9718130060000005,69.706113,grapes,374,0.30303030303030304,0.19801980198019803,0.6534653465346535
29,142,203,29.67229086,83.71498986,5.891195653,66.48490371,grapes,374,0.20422535211267606,0.14285714285714285,0.6995073891625616
32,121,199,39.37102553,81.25353895,6.129812716,74.08101744,grapes,352,0.2644628099173554,0.16080402010050251,0.6080402010050251
6,140,205,17.66558428,82.92903419,6.313085601,69.8671263,grapes,351,0.04285714285714286,0.02926829268292683,0.6829268292682927
8,120,196,24.06679352,82.66396666,6.053662544,69.81855775,grapes,324,0.06666666666666667,0.04081632653061224,0.6122448979591837
34,133,202,15.31413469,80.09711412,5.804799142,74.82144653,grapes,369,0.2556390977443609,0.16831683168316833,0.6584158415841584
35,135,199,21.77466746,80.54942557,6.400719746,69.39630398,grapes,369,0.25925925925925924,0.17587939698492464,0.678391959798995
16,145,199,26.91624843,80.76838926,5.953966361,69.30927185,grapes,360,0.1103448275862069,0.08040201005025126,0.7286432160804021
8,136,201,41.65602996,82.22118237,5.6092559920000005,74.19664838,grapes,345,0.058823529411764705,0.03980099502487562,0.6766169154228856
25,129,195,17.98667801,81.17712085,5.777271492000001,72.37127689,grapes,349,0.1937984496124031,0.1282051282051282,0.6615384615384615
16,130,201,29.12033769,82.79092939,5.682395429,68.8503047,grapes,347,0.12307692307692308,0.07960199004975124,0.6467661691542289
39,129,203,34.38922481,83.18392806,5.863996687,71.03001556,grapes,371,0.3023255813953488,0.1921182266009852,0.6354679802955665
38,135,203,41.36106301,82.79782954,6.444373116,69.92107482,grapes,376,0.2814814814814815,0.18719211822660098,0.6650246305418719
33,120,205,35.12158265,82.26890793,5.550832177999999,69.71518491,grapes,358,0.275,0.16097560975609757,0.5853658536585366
35,125,204,19.6491772,80.15215777,6.107741787999999,73.69529586,grapes,364,0.28,0.1715686274509804,0.6127450980392157
1,132,200,16.27852801,82.94270065,5.620745638,66.57462809,grapes,333,0.007575757575757576,0.005,0.66
39,140,203,21.11903604,80.63399198,6.349875906,69.27779761,grapes,382,0.2785714285714286,0.1921182266009852,0.6896551724137931
28,145,202,19.2077707,82.90428409999998,6.484323189,66.83113717,grapes,375,0.19310344827586207,0.13861386138613863,0.7178217821782178
6,128,200,25.96308415,82.57813624,5.838748311,70.31782647,grapes,334,0.046875,0.03,0.64
6,139,199,25.67385024,81.6212135,6.29099842,74.10919422,grapes,344,0.04316546762589928,0.03015075376884422,0.6984924623115578
29,122,196,41.94865736,81.15595212,5.638328481,73.06862952,grapes,347,0.23770491803278687,0.14795918367346939,0.6224489795918368
37,144,197,11.18994268,80.8084305,6.415555956,66.34234944,grapes,378,0.2569444444444444,0.18781725888324874,0.7309644670050761
38,120,197,17.5438296,82.94703302,6.323722572,73.77063744,grapes,355,0.31666666666666665,0.19289340101522842,0.6091370558375635
38,141,198,13.05809741,80.28297993,5.757009965,70.75633584,grapes,377,0.2695035460992908,0.1919191919191919,0.7121212121212122
14,121,203,9.724457611,83.74765639,6.1586894060000015,74.46411148,grapes,338,0.11570247933884298,0.06896551724137931,0.5960591133004927
6,125,204,27.92004934,82.93262435,5.7335398070000005,69.92092839,grapes,335,0.048,0.029411764705882353,0.6127450980392157
32,138,197,9.535585543,80.73112694,5.908724337000001,69.44115171,grapes,367,0.2318840579710145,0.16243654822335024,0.700507614213198
11,124,204,13.42988625,80.06633966,6.361141107000001,71.40043037,grapes,339,0.08870967741935484,0.05392156862745098,0.6078431372549019
